project_id;donor;title;year;year_uncertain;description;crs_sector_code;crs_sector_name;sector_comment;status;status_code;flow;all_recipients;sources;sources_count;funding_agency;implementing_agency;donor_agency;donor_agency_count;recipient_agencies;recipient_agencies_count;verified;verified_code;flow_class;flow_class_code;intent;intent_code;active;active_code;factiva_sources;amount;currency;deflators_used;exchange_rates_used;usd_defl;usd_current;start_actual;start_planned;end_actual;end_planned;recipient_count;recipient_condensed;recipient_cow_code;recipient_oecd_code;recipient_oecd_name;recipient_iso3;recipient_iso2;recipient_un_code;recipient_imf_code;debt_uncertian;line_of_credit;is_cofinanced;is_ground_truthing;loan_type;interest_rate;maturity;grace_period;grant_element;updated_at;location_details;contacts;is_official_finance
1739;China;Chinese company constructing football stadiums in Ghana;2010;FALSE;China agreed to help with the construction and renovation of football stadiums for the 2008 Africa Cup of Nations in Ghana. Two stadiums were built and two others underwent major renovations. [The commitment year is not 2010, but the values given for the construction are in 2010 dollar values]. The Sekondi Takoradi Stadium [capacity: 20,000 people, opened: 2008] and Tamale Stadium [capacity: 21,017 people] both cost 39 million USD to construct, while the Accra Sports Stadium [capacity: 40,000 people] cost 31 million USD to renovate and the Baba Yara Stadium [capacity: 40,500] cost 26 million USD to rehabilitate. The stadiums were funded through a soft loan from China, and Shanghai Construction Co. Ltd. built the stadiums.;160;Other Social infrastructure and services;Stadiums;Completion;3;Loan (excluding debt rescheduling);Ghana;"http://global.factiva.com/aa/?ref=AFNWS00020060905e294000va&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.ghanasoccernet.com/accra-sports-stadium-regains-its-name/, Media Report, including Wikileaks; http://wikitravel.org/en/Sekondi-Takoradi, NGO/Civil Society/Advocacy; http://www.playthegame.org/fileadmin/documents/World_Stadium_Index_6_AfricaCup.pdf, Media Report, including Wikileaks; http://news.china-flower.com/paper/papernewsinfo.asp?n_id=199554, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=AFPR000020060617e26h0018h&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";6;;Shanghai Construction Group General Co., State-Owned Company;Shanghai Construction Group General Co., State-Owned Company;1;;;Checked;1;Vague (Official Finance);5;Development;1;Active;1;"http://global.factiva.com/aa/?ref=AFNWS00020060905e294000va&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=AFPR000020060617e26h0018h&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";"31000000.0; 26000000.0; 39000000.0";"USD; USD; USD";"1.0756432121391; 1.0756432121391; 1.0756432121391";"1.0; 1.0; 1.0";89248924,66;96000000;;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;;;;;09.12.13 14:52;;;1
17966;China;Chinese deliver items to Zimbabwe prior to election;2005;FALSE;Before the election in 2005, China sent gifts to Zimbabwe in terms of agricultural equipment and electrical transformers. The government also sent T-shirts exclaiming support for Mugabe's party. With the criticism of the Zimbabwean government, China's timely gifted showed a powerful international ally for the current regime. Information on amounts of money, dates the gifts were sent, contacts, and organizations involved are yet to be determined.;150;Government and Civil Society;;Completion;3;In-kind Grant (Goods or Services);Zimbabwe;http://global.factiva.com/aa/?ref=FINP000020050711e17b0001u&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;1;;;;;Zimbabwe African National Union â€“ Patriotic Front (ZANU-PF), Political Party;1;Checked;1;ODA-like;2;Development;1;Active;1;http://global.factiva.com/aa/?ref=FINP000020050711e17b0001u&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;;;;;;;;;;;1;Zimbabwe;552;265;Zimbabwe;ZWE;ZW;716;698;FALSE;FALSE;FALSE;FALSE;;;;;;26.03.13 15:38;;;1
17777;China;Chinese design mansion for Mugabe;2005;FALSE;The Chinese got involved with the building and design of Zimbabwean President Robert Mugabe's new mansion. The design was from a Chinese architecture company whereas the construction was controlled by a Serbian company. The 25- bedroom mansion was complete with a helipad, blue tiles flown in from Shanghai, and 44 acres of landscaped property. The entire project cost $13 million US dollars, but there is no information on how much the tiles and design cost separately. Information regarding dates, organizations involved, and contacts yet to be determined.;150;Government and Civil Society;;Completion;3;In-kind Grant (Goods or Services);Zimbabwe;"http://www.newzimbabwe.com/pages/palace13.12328.html, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=NYTF000020050724e17o0002q&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.csmonitor.com/2005/0330/p01s01-woaf.html, Media Report, including Wikileaks";3;;;;;;;Checked;1;OOF-like;3;Representational;3;Active;1;http://global.factiva.com/aa/?ref=NYTF000020050724e17o0002q&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;13000000;USD;0,69665105;1;18660705,4;13000000;;;;;1;Zimbabwe;552;265;Zimbabwe;ZWE;ZW;716;698;FALSE;FALSE;FALSE;FALSE;;;;;;26.03.13 15:38;Borrowdale;Robert Mugabe, President;1
22458;China;Chinese dignitary donates technology to Zimbabwe Senate;2011;FALSE;On November 9, 2011, Zhou Tienong, the Vice Chairman of the Standing Committee of China's National People's Congress, visited Zimbabwe and donated 22 laptops, 20 printers, 10 scanners, and 5 television sets worth 1 million CNY to the Zimbabwean Senate.;150;Government and Civil Society;;Completion;3;In-kind Grant (Goods or Services);Zimbabwe;"http://global.factiva.com/aa/?ref=XNEWS00020111121e7bl008ey&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=AFNWS00020111109e7b9000ef&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";2;;Zimbabwe Senate, Government Agency;;;Zimbabwe Senate, Government Agency;1;Checked;1;ODA-like;2;Development;1;Active;1;"http://global.factiva.com/aa/?ref=XNEWS00020111121e7bl008ey&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=AFNWS00020111109e7b9000ef&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";1000000;CNY;1,206344778;6,461461327;128291,4761;154763,7523;09. Nov 11;;09. Nov 11;;1;Zimbabwe;552;265;Zimbabwe;ZWE;ZW;716;698;FALSE;FALSE;FALSE;FALSE;;;;;;05.04.13 16:18;;"Zhou Tienong, Vice Chairman ; Edna Madzongwe, Senate President (Zimbabwe Senate)";1
1912;China;Chinese donation of Malaria treatment hospital and equipment;2009;FALSE;In 2009, The Chinese Ambassador to Ghana donated 55 pieces of medical equipment worth $447,000 USD, contributing to the Anti-Malaria Research Centre at the Korle-Bu Teaching Hospital in Accra. The equipment includes microscopes, ultra-violet flouresce, microwaves, clean benches, centrifuges, and water heaters. The donation took place at the sod-cutting ceremony for the establishment of the research center.;120;Health;Hospital/Medical Equipment;Completion;3;In-kind Grant (Goods or Services);Ghana;"http://www.ghana.gov.gh/index.php/news/general-news/190-china-assists-ghana-, Media Report, including Wikileaks; http://www.scbid.com/zh/news/web_show_280022.shtml, Implementing/Intermediary Agency Source; http://allafrica.com/stories/200910300901.html, Media Report, including Wikileaks";3;;;;;Ghana Ministry of Health, Government Agency;1;Checked;1;ODA-like;2;Development;1;Active;1;;447000;USD;1;1;447000;447000;30. Oct 09;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;;;;;05.04.13 08:39;Anti-Malaria Research Centre, Korle-Bu Teaching Hospital, Accra, Ghana;;1
1749;China;Chinese donation to Ghana for the purchase of malaria drugs;2006;FALSE;In 2006, China agreed to donate about $25 million USD for the supply of anti-malaria drugs to Ghana. It is unclear if the funds were used and if the medicine was disbursed. The project is untied.;120;Health;Malaria medicine;Pipeline: Pledge;12;Monetary Grant (excluding debt forgiveness);Ghana;"http://www.accessmylibrary.com/article-1G1-147813393/ghana-china-sign-socio.html, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=BBCAPP0020060619e26j0038q&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";2;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;http://global.factiva.com/aa/?ref=BBCAPP0020060619e26j0038q&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;25000000;USD;0,743052144;1;33645014,28;25000000;;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;;;;;10.09.13 10:36;;;1
1468;China;Chinese donation to build a hospital;2002;FALSE;In June of 2002, China agreed to donate $8 million USD to the Dangbe East District constituency to build a hospital. The meeting was held between China's Vice Minister of Foreign Affairs Yang Wenchang and Ghana's Deputy Minister for Foreign Affairs Alhaji Mustapha Ali Idris. The hospital is located in Ada, about 100 km east of Accra. It appears that the hospital was completed in 2003 and is now in operation, but it is unclear exactly when the project commenced. The project was untied.;120;Health;Hospital Construction;Completion;3;Monetary Grant (excluding debt forgiveness);Ghana;"http://www.ghanahealthservice.org/region.php?dd=4&region=Greater%25252520Accra%25252520Region, NGO/Civil Society/Advocacy; http://www.china.org.cn/english/international/80304.htm, Implementing/Intermediary Agency Source; http://global.factiva.com/aa/?ref=afnws00020020620dy6k000xd&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.china.org.cn/english/international/80304.htm, Implementing/Intermediary Agency Source";4;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;http://global.factiva.com/aa/?ref=afnws00020020620dy6k000xd&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;8000000;USD;0,604910926;1;13225087,62;8000000;;;01. Jan 03;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;;;;;26.03.13 15:37;Dansoman, Ghana;;1
19282;China;Chinese embassy presents desks and chairs to Zimbabwe College;2007;FALSE;In 2007, the Chinese Ambassador to Zimbabwe, Yuan Nansheng, donated 100 desks and chairs, worth about 1.5 billion ZWL to the Danhiko Project. This donation will go toward providing a conducive learning environment for more than 600 students within the University of Zimbabwe's Danhiko Project, a program designed to provide education and training for students for students to whom other avenues of schooling and training are not readily available.At the time of the report, 1,500,000,000 ZWL = 5,878,870 USDhttp://www.oanda.com/currency/converter/;110;Education;;Completion;3;Grant (Vague);Zimbabwe;"http://www.kubatana.net/html/sectors/dan001.asp?sector=DISAB&details=Tel&orgcode=dan001, Other Official Source (non-Donor, non-Recipient); http://allafrica.com/stories/200707270046.html, Media Report, including Wikileaks";2;;"University of Zimbabwe, Academic, Training and Research; Danhiko Project, Academic, Training and Research";;;"University of Zimbabwe, Academic, Training and Research; Danhiko Project, Academic, Training and Research";2;Checked;1;ODA-like;2;Development;1;Active;1;;5878870;USD;0,837994837;1;7015401,215;5878870;;;27. Jul 07;;1;Zimbabwe;552;265;Zimbabwe;ZWE;ZW;716;698;FALSE;FALSE;FALSE;FALSE;;;;;;05.04.13 15:55;Harare, Zimbabwe;"Grace Mugabe, First Lady ; Yuan Nansheng, Chinese Ambassador to Zimbabwe";1
2111;China;Chinese finance Investment Center in Zambia;2000;FALSE;In 2000, China committed to establish the Chinese Center for Investment Promotion and Trade in Lusaka. The facility is worth $2.4 million USD and will help screen investors from China in order for Zambia to receive genuine investors. The facility was opened in June of 2001. It is unclear exactly when construction began and what companies are affiliated with the construction.;240;Banking and Financial Services;;Completion;3;Grant (Vague);Zambia;"http://allafrica.com/stories/200106250051.html, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=xnews00020010818dw9d00mx2&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";2;;Zambia Investment Centre (ZIC), Government Agency;;;Zambia Investment Centre (ZIC), Government Agency;1;Checked;1;OOF-like;3;Commercial;2;Active;1;http://global.factiva.com/aa/?ref=xnews00020010818dw9d00mx2&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;2400000;USD;0,589189844;1;4073389,967;2400000;;;25. Jun 01;;1;Zambia;551;288;Zambia;ZMB;ZM;894;754;FALSE;FALSE;FALSE;FALSE;;;;;;05.04.13 14:58;;"Margaret Mwanakatwe, ; Ai Nanjin,";1
977;China;Chinese firm to build Kafue Gorge lower power plant (2010 commitment);2010;FALSE;"(PPIAF) In 2010, China agreed to assist with the construction of a 600 mW $1.5 billion USD power plant in Zambia. The project was to be implemented starting in April 2011. The project is known as the Kafue Gorge Lower power project in southern Zambia. A new joint-venture company to be formed by Zesco and China's Sinohydro Company and the China Africa Development Fund will borrow the initial funding of $1 billion USD from China Development Bank to start the project. The Zambian government will put up $250 million for the project, with a comparable sum from private equity. Sinohydro will be constructing the project; work began in July of 2011. The project will entail building new roads, homes, hospitals, and schools, and rehabilitating/expanding existing infrastructure. Minister of Energy and Water Development Kenneth Konga assured that the project would be carried out efficiently. In 2013 it was still in implementation. It is expected to reach completion by mid-2016. PPIAF-ID:316 STAFF_NOTES: This project is related to ID #2244, a 2006 pledge from the China EXIM bank to fund 510 million of Kafue Gorge. A March 2010 report also stated Zambia had 'secured' a concessional $1 billion loan for similar sectors (Project ID #2326).";230;Energy Generation and Supply;"Electricity; Hydro-generation";Implementation;2;Loan (excluding debt rescheduling);Zambia;"https://publications.worldbank.org/index.php?main_page=product_info&products_id=22946, Other Official Source (non-Donor, non-Recipient); http://global.factiva.com/aa/?ref=LBA0000020100813e68d00149&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.pennenergy.com/articles/hydro/2011/01/zambia-raises-capacity.html, Implementing/Intermediary Agency Source; http://www.hydroworld.com/articles/2013/03/zambia-seeks-engineering--transaction-aid-for-750-mw-kafue-gorge.html, Other Official Source (non-Donor, non-Recipient); http://www.postzambia.com/post-read_article.php?articleId=13002, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=AER0000020100311e63b0000w&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.postzambia.com/post-read_article.php?articleId=22169, Media Report, including Wikileaks; http://news.xinhuanet.com/world/2011-07/21/c_121697509.htm, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=DJCS000020120511e85b00040&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.hydroworld.com/articles/2010/08/zambia--chinese-firms.html, Media Report, including Wikileaks";10;;Intergovernmental Authority on Development (IGAD);"Sinohydro Corporation, State-Owned Company; China-Africa Development Fund, Public Private Partnership";2;Zambia Electricity Supply Corp. (ZESCO), Public Private Partnership;1;Checked;1;Vague (Official Finance);5;Development;1;Active;1;"http://global.factiva.com/aa/?ref=LBA0000020100813e68d00149&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=AER0000020100311e63b0000w&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=DJCS000020120511e85b00040&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";1000000000;USD;1,075643212;1;929676298,5;1000000000;;01. Aug 10;;;1;Zambia;551;288;Zambia;ZMB;ZM;894;754;FALSE;FALSE;FALSE;FALSE;No Information;;;;;25.07.13 12:24;;Kenneth Konga,;1
17022;China;Chinese give money to Zimbabwe for Health and Agriculture;2003;FALSE;On February 14, 2003, the government of Zimbabwe reached an agreement for a US $275 million grant from the Chinese government to help develop the health delivery system, agriculture, and industry domestically through state-of-the-art medical equipment, drugs, and training of specialists. The Chinese government was represented by Deputy Minister of Health, Wang Longde, while Zimbabwe was represented by Minister of Health and Child Welfare, Dr. David Parirenyatwa. Additional research into organizations involved in the grant, start and finish dates for the implementation of the grant money, and the geographical locations of the beneficiaries from this grant was unsuccessful. STAFF_NOTE: Without additional resources for this project, there is possibility that for double-counting with Chinese funding in Zimbabwe.;430;Other Multisector;health and agriculture;Pipeline: Pledge;12;Monetary Grant (excluding debt forgiveness);Zimbabwe;http://global.factiva.com/aa/?ref=afnws00020030214dz2e004xy&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;1;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;http://global.factiva.com/aa/?ref=afnws00020030214dz2e004xy&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;275000000;USD;0,620702517;1;443046374,6;275000000;;;;;1;Zimbabwe;552;265;Zimbabwe;ZWE;ZW;716;698;FALSE;FALSE;FALSE;FALSE;;;;;;27.03.13 16:53;;"Dr. David Parirenyatwa, Minister of Health and Child Welfare ; Wang Longde, Deputy Minister of Health";1
